visiting.team,home.team,date,visiting.score,home.score
Hartford,Boston U.,20120225,55,64
UNI,Southern Ill.,20120225,65,61
Urbana,Chicago State,20120225,59,55
Charleston,Citadel,20120225,55,47
Wagner,Cent. Conn. St.,20120225,61,78
Drexel,Old Dominion,20120225,73,72
N.C. A&T,S. Carolina St.,20120225,79,75
Memphis,Marshall,20120225,87,67
Arkansas,Auburn,20120225,77,71
Holy Cross,Colgate,20120225,65,58
N.C. Central,Savannah State,20120225,47,60
Norfolk State,Bethune-Cookman,20120225,75,72
Morgan State,Md.-East. Shore,20120225,57,58
Milwaukee,Loyola Chicago,20120225,78,69
Lafayette,American,20120225,69,76
UNC-Wilmington,Hofstra,20120225,64,93
Hawaii,Louisiana Tech,20120225,67,84
Nicholls State,McNeese State,20120225,78,75
Boise State,Wyoming,20120225,54,64
Mt. St. Mary's,Bryant,20120225,71,62
Texas,Texas Tech,20120225,71,67
Towson,James Madison,20120225,59,65
Lehigh,Army,20120225,74,72
Navy,Bucknell,20120225,55,64
Fla. Gulf Coast,East Tenn. St.,20120225,71,84
Creighton,Indiana State,20120225,61,60
Charleston So.,Radford,20120225,65,59
Presbyterian,Gardner-Webb,20120225,68,62
Belmont,Mercer,20120225,62,61
Ball State,Eastern Mich.,20120225,50,61
Southern U.,Alcorn State,20120225,40,60
Southeastern La.,Central Ark.,20120225,63,64
Rutgers,Seton Hall,20120225,77,72
UAB,East Carolina,20120225,61,57
Houston Baptist,North Dakota,20120225,62,66
Texas State,UTSA,20120225,66,52
Lipscomb,Kennesaw State,20120225,74,71
Alabama State,Texas Southern,20120225,59,67
Portland,BYU,20120225,66,76
Hampton,Florida A&M,20120225,74,59
Middle Tenn.,Western Ky.,20120225,67,73
Miss. Valley St.,Grambling,20120225,79,60
Columbia,Brown,20120225,78,94
George Mason,VCU,20120225,77,89
Mississippi St.,Alabama,20120225,50,67
Massachusetts,Dayton,20120225,43,76
Kent State,Bowling Green,20120225,58,74
Alabama A&M,Prairie View A&M,20120225,52,60
Ark.-Pine Bluff,Jackson State,20120225,46,44
Campbell,Liberty,20120225,41,49
Furman,Wofford,20120225,52,67
Long Island,Monmouth,20120225,78,106
Howard,Delaware State,20120225,46,63
Princeton,Dartmouth,20120225,85,61
Eastern Illinois,East. Kentucky,20120225,74,86
Texas A&M-C.C.,Steph. F. Austin,20120225,41,74
Western Mich.,Toledo,20120225,74,83
Penn,Harvard,20120225,55,54
Davidson,Ga. Southern,20120225,71,54
Troy,Florida Atlantic,20120225,83,82
UNC-Greensboro,Elon,20120225,79,93
St. Bonaventure,Charlotte,20120225,72,56
Gonzaga,San Diego,20120225,65,57
Cornell,Yale,20120225,40,71
UC Riverside,Long Beach St.,20120225,40,64
Samford,Chattanooga,20120225,78,86
SIU-Edwardsville,Morehead State,20120225,61,76
South Alabama,FIU,20120225,74,81
Tulsa,Tulane,20120225,73,69
SMU,Houston,20120225,59,62
Rice,Southern Miss,20120225,56,58
Arkansas State,UALR,20120225,60,62
Tennessee,South Carolina,20120225,73,64
UTEP,UCF,20120225,45,63
Richmond,Xavier,20120225,57,65
USC,Arizona State,20120225,52,56
Washington,Washington St.,20120225,59,55
Lamar,Sam Houston St.,20120225,72,49
N'western St.,Texas-Arlington,20120225,70,79
IPFW,UMKC,20120225,76,73
La.-Monroe,La.-Lafayette,20120225,78,60
Oakland,South Dakota,20120225,84,77
Western Illinois,North Dakota St.,20120225,77,64
Stanford,Utah,20120225,57,58
IUPUI,South Dakota St.,20120225,64,75
Southeast Mo. St.,Austin Peay,20120225,59,68
Tenn.-Martin,Jacksonville St.,20120225,46,77
San Jose State,New Mexico St.,20120225,68,79
Northwestern,Penn State,20120225,67,66
Montana State,Montana,20120225,47,57
UTPA,Utah Valley,20120225,64,74
Sacramento St.,Idaho State,20120225,70,67
Oral Roberts,Southern Utah,20120225,73,71
Nevada,Fresno State,20120225,79,76
Neb. Omaha,CSU Bakersfield,20120225,63,84
CSU Fullerton,UC Davis,20120225,75,78
Eastern Wash.,Portland State,20120225,64,69
CSU Northridge,UC Irvine,20120225,85,94
St. Mary's (Cal.),San Francisco,20120225,67,60
Cal Poly,UC Santa Barb.,20120225,60,68
Santa Clara,Loyola Marym't,20120225,65,68
Wisconsin,Ohio State,20120226,63,60
Florida State,Miami (Fla.),20120226,62,78
Pittsburgh,Louisville,20120226,54,57
Indiana,Minnesota,20120226,69,50
Maine,Stony Brook,20120226,48,55
Cincinnati,South Florida,20120226,45,46
Binghamton,New Hampshire,20120226,49,58
Canisius,Siena,20120226,75,86
Niagara,Marist,20120226,77,89
Northern Ill.,Cent. Michigan,20120226,64,74
North Texas,Denver,20120226,52,64
Fairfield,Rider,20120226,62,65
Loyola Maryland,Manhattan,20120226,62,60
St. Peter's,Iona,20120226,61,98
California,Colorado,20120226,57,70
Iowa,Illinois,20120226,54,65
Oregon,Oregon State,20120226,74,73
Akron,Ohio,20120226,61,85
Kansas,Oklahoma State,20120227,70,58
Texas Tech,Baylor,20120227,48,77
Notre Dame,Georgetown,20120227,41,59
Radford,VMI,20120227,53,55
Miss. Valley St.,Jackson State,20120227,78,69
Hampton,Bethune-Cookman,20120227,64,74
Gardner-Webb,High Point,20120227,58,68
Coppin State,Md.-East. Shore,20120227,64,60
Morgan State,Delaware State,20120227,73,72
N.C. Central,S. Carolina St.,20120227,71,57
Norfolk State,Florida A&M,20120227,79,70
N.C. A&T,Savannah State,20120227,50,62
UTPA,North Dakota,20120227,60,86
Alabama State,Prairie View A&M,20120227,59,62
Longwood,Gonzaga,20120227,60,92
Northern Ariz.,Montana State,20120227,60,79
Alabama A&M,Texas Southern,20120227,59,69
Ark.-Pine Bluff,Grambling,20120227,68,53
Duke,Wake Forest,20120228,79,71
Michigan State,Indiana,20120228,55,70
Minnesota,Wisconsin,20120228,45,52
Florida,Vanderbilt,20120228,67,77
Wright State,Butler,20120228,52,70
DePaul,West Virginia,20120228,75,92
Mississippi,Arkansas,20120228,77,75
Loyola Chicago,Detroit,20120228,71,80
Kansas State,Texas A&M,20120228,76,70
Connecticut,Providence,20120228,70,72
Green Bay,Youngstown St.,20120228,60,77
Ill.-Chicago,Milwaukee,20120228,55,68
UCF,Memphis,20120228,55,84
Xavier,Saint Louis,20120228,59,70
Weber State,Montana,20120228,51,66
Idaho State,Eastern Wash.,20120228,64,77
TCU,Wyoming,20120228,59,71
Northern Colo.,Portland State,20120228,74,75
Maryland,North Carolina,20120229,64,88
Iowa State,Missouri,20120229,72,78
Marquette,Cincinnati,20120229,61,72
Ohio State,Northwestern,20120229,75,73
UNLV,Colorado State,20120229,59,66
South Florida,Louisville,20120229,58,51
San Diego State,Boise State,20120229,66,53
Massachusetts,Temple,20120229,88,90
VMI,Coastal Caro.,20120229,85,68
Winthrop,Campbell,20120229,71,55
Jacksonville,Belmont,20120229,62,76
High Point,UNC-Asheville,20120229,61,86
Penn State,Purdue,20120229,56,80
La Salle,Geo. Washington,20120229,60,56
Georgia Tech,Boston College,20120229,52,56
Marshall,East Carolina,20120229,68,69
Saint Joseph's,St. Bonaventure,20120229,93,98
Dayton,Richmond,20120229,71,82
Navy,Bucknell,20120229,63,87
East. Kentucky,Southeast Mo. St.,20120229,65,75
Cent. Michigan,Ball State,20120229,52,71
Ohio,Kent State,20120229,61,68
Eastern Mich.,Western Mich.,20120229,54,53
Miami (Ohio),Bowling Green,20120229,51,56
Buffalo,Akron,20120229,74,70
Fordham,Rhode Island,20120229,58,78
Lafayette,Holy Cross,20120229,84,76
St. John's,Pittsburgh,20120229,69,89
Colgate,Lehigh,20120229,57,70
Army,American,20120229,40,57
Duquesne,Charlotte,20120229,88,77
Tulane,Houston,20120229,53,82
Air Force,New Mexico,20120229,56,86
Neb. Omaha,Western Illinois,20120229,51,72
Mississippi St.,South Carolina,20120229,69,67
Tulsa,UAB,20120229,64,68
Steph. F. Austin,Sam Houston St.,20120229,58,47
McNeese State,Southeastern La.,20120229,57,64
Toledo,Northern Ill.,20120229,61,65
Lamar,Texas State,20120229,81,65
Texas A&M-C.C.,Texas-Arlington,20120229,64,78
Auburn,Alabama,20120229,49,55
Liberty,Charleston So.,20120229,74,88
Nicholls State,N'western St.,20120229,61,92
SMU,Southern Miss,20120229,60,67
UTSA,Central Ark.,20120229,73,60
SIU-Edwardsville,Chicago State,20120229,81,70
Lipscomb,Mercer,20120229,53,61
Santa Clara,Portland,20120229,70,74
Iowa,Nebraska,20120229,62,53
Oklahoma,Texas,20120229,64,72
Tennessee,LSU,20120229,74,69
Miami (Fla.),NC State,20120229,73,77
Rice,UTEP,20120229,68,61
Jacksonville St.,Austin Peay,20120229,75,70
UC Irvine,Long Beach St.,20120229,50,77
CSU Northridge,CSU Fullerton,20120229,76,87
Longwood,Seattle,20120229,74,111
Georgia,Kentucky,20120301,49,79
Michigan,Illinois,20120301,72,61
Florida State,Virginia,20120301,63,60
North Florida,East Tenn. St.,20120301,66,68
VMI,Winthrop,20120301,75,55
Sacred Heart,Long Island,20120301,68,80
Cent. Conn. St.,Wagner,20120301,77,87
N.C. Central,Hampton,20120301,60,45
Quinnipiac,St. Francis (N.Y.),20120301,80,72
Monmouth,Robert Morris,20120301,68,87
Southeast Mo. St.,Tennessee Tech,20120301,73,77
Southern Ill.,Indiana State,20120301,51,66
Morgan State,Florida A&M,20120301,74,68
S. Carolina St.,Delaware State,20120301,71,82
Coppin State,Bethune-Cookman,20120301,80,88
Savannah State,Md.-East. Shore,20120301,73,54
Texas Southern,Alcorn State,20120301,54,51
Charleston So.,UNC-Asheville,20120301,64,91
Norfolk State,N.C. A&T,20120301,72,65
Binghamton,UMBC,20120301,73,67
Grambling,Alabama State,20120301,61,63
Fla. Gulf Coast,S.C. Upstate,20120301,71,61
Prairie View A&M,Southern U.,20120301,63,64
Miss. Valley St.,Ark.-Pine Bluff,20120301,67,78
Jackson State,Alabama A&M,20120301,53,73
Portland,San Francisco,20120301,66,87
Virginia Tech,Clemson,20120301,56,58
Jacksonville St.,Morehead State,20120301,54,68
Villanova,Rutgers,20120301,77,71
Bradley,Drake,20120301,49,65
Pacific,UC Santa Barb.,20120301,61,76
Utah State,San Jose State,20120301,71,61
Utah,Oregon State,20120301,67,77
UC Davis,Cal Poly,20120301,56,69
Washington St.,UCLA,20120301,46,78
Washington,USC,20120301,80,58
Colorado,Oregon,20120301,81,90
Pepperdine,San Diego,20120301,54,76
New Mexico St.,Nevada,20120301,61,65
Louisiana Tech,Fresno State,20120301,75,70
Ohio,-19,20120302,Miami (Ohio) </schools/miami-oh>,19-13
Indiana State,Wichita State,20120302,48,72
Providence,Notre Dame,20120302,69,75
Drake,Creighton,20120302,61,68
Idaho,Hawaii,20120302,82,63
Appalachian St.,Charleston,20120302,93,81
UNC-Wilmington,James Madison,20120302,70,59
Citadel,Western Caro.,20120302,56,68
Towson,Delaware,20120302,65,72
UNI,Illinois State,20120302,42,54
East Tenn. St.,Belmont,20120302,61,69
William & Mary,Northeastern,20120302,49,57
Youngstown St.,Detroit,20120302,76,93
Furman,Samford,20120302,75,66
Dartmouth,Cornell,20120302,57,70
Harvard,Columbia,20120302,77,70
Akron,Kent State,20120302,61,55
Brown,Penn,20120302,43,54
Yale,Princeton,20120302,57,64
Western Mich.,Cent. Michigan,20120302,70,76
St. Peter's,Marist,20120302,57,64
Chattanooga,Ga. Southern,20120302,70,76
Hofstra,Georgia State,20120302,50,85
Fla. Gulf Coast,Mercer,20120302,62,58
Butler,Milwaukee,20120302,71,49
Morehead State,Tennessee State,20120302,52,59
San Francisco,Loyola Marym't,20120302,67,60
Canisius,Niagara,20120302,70,80
Missouri State,Evansville,20120302,64,72
San Diego,BYU,20120302,68,73
Louisville,Syracuse,20120303,49,58
Texas,Kansas,20120303,63,73
North Carolina,Duke,20120303,88,70
Missouri,Texas Tech,20120303,81,59
Georgetown,Marquette,20120303,69,83
Baylor,Iowa State,20120303,72,80
Tennessee State,Murray State,20120303,52,54
Illinois State,Wichita State,20120303,65,64
Wyoming,UNLV,20120303,63,74
San Diego State,TCU,20120303,98,92
Temple,Fordham,20120303,80,60
Evansville,Creighton,20120303,71,99
West Virginia,South Florida,20120303,50,44
Wake Forest,Georgia Tech,20120303,62,69
Ohio,Miami (Ohio),20120303,63,54
Appalachian St.,UNC-Greensboro,20120303,55,65
Saint Louis,Duquesne,20120303,75,60
Memphis,Tulsa,20120303,78,66
VMI,UNC-Asheville,20120303,64,80
Pittsburgh,Connecticut,20120303,65,74
Geo. Washington,Dayton,20120303,59,75
UNC-Wilmington,Drexel,20120303,47,59
Binghamton,Stony Brook,20120303,69,78
Nebraska,Minnesota,20120303,69,81
South Carolina,Georgia,20120303,55,67
Oklahoma State,Kansas State,20120303,58,77
Eastern Mich.,Toledo,20120303,51,76
Charlotte,Xavier,20120303,63,72
St. Bonaventure,La Salle,20120303,61,71
Cincinnati,Villanova,20120303,72,68
Northern Ill.,Ball State,20120303,51,62
LSU,Auburn,20120303,52,67
Southern Miss,Marshall,20120303,75,79
American,Lehigh,20120303,66,85
Washington,UCLA,20120303,69,75
New Hampshire,Albany,20120303,45,63
Rider,Fairfield,20120303,63,65
Western Caro.,Wofford,20120303,82,59
Northwestern,Iowa,20120303,70,66
Boston College,Miami (Fla.),20120303,56,77
Delaware,Old Dominion,20120303,74,88
Utah Valley,North Dakota,20120303,56,57
UTEP,SMU,20120303,48,57
Boise State,New Mexico,20120303,61,76
Alabama,Mississippi,20120303,51,60
Texas A&M,Oklahoma,20120303,62,65
Rhode Island,Massachusetts,20120303,83,89
Vanderbilt,Tennessee,20120303,61,68
Chicago State,NJIT,20120303,50,58
Colorado State,Air Force,20120303,75,65
Colorado,Oregon State,20120303,69,83
Lafayette,Bucknell,20120303,52,79
Southeastern La.,Nicholls State,20120303,68,58
McNeese State,Lamar,20120303,68,78
Marist,Iona,20120303,63,87
Arkansas,Mississippi St.,20120303,59,79
Sam Houston St.,Texas State,20120303,63,61
Texas Southern,Southern U.,20120303,54,56
Prairie View A&M,Alcorn State,20120303,64,61
Idaho State,Eastern Wash.,20120303,75,81
Furman,Davidson,20120303,54,73
Seton Hall,DePaul,20120303,58,86
Grambling,Alabama A&M,20120303,75,72
Northeastern,VCU,20120303,65,75
Bowling Green,Buffalo,20120303,64,68
Jackson State,Alabama State,20120303,46,49
Washington St.,USC,20120303,43,38
Detroit,Cleveland State,20120303,63,58
Utah,Oregon,20120303,48,94
Maine,Vermont,20120303,40,50
Dartmouth,Columbia,20120303,55,61
Fla. Gulf Coast,Belmont,20120303,69,83
Harvard,Cornell,20120303,67,63
Troy,South Alabama,20120303,81,87
N'western St.,Steph. F. Austin,20120303,52,62
Yale,Penn,20120303,47,68
IPFW,Oral Roberts,20120303,67,71
UAB,UCF,20120303,63,71
Long Beach St.,CSU Fullerton,20120303,74,77
Texas-Arlington,UTSA,20120303,88,97
Arkansas State,Florida Atlantic,20120303,70,55
Brown,Princeton,20120303,47,81
Niagara,Loyola Maryland,20120303,73,86
Central Ark.,Texas A&M-C.C.,20120303,65,67
St. John's,Rutgers,20120303,58,61
UC Irvine,UC Riverside,20120303,69,72
Houston,Rice,20120303,76,75
East Carolina,Tulane,20120303,66,49
UTPA,Houston Baptist,20120303,58,65
Boston U.,Hartford,20120303,49,53
Ga. Southern,Elon,20120303,58,65
Georgia State,George Mason,20120303,59,61
Butler,Valparaiso,20120303,46,65
San Francisco,St. Mary's (Cal.),20120303,78,83
IUPUI,South Dakota St.,20120303,56,77
FIU,Western Ky.,20120303,63,67
Siena,Manhattan,20120303,84,82
Idaho,San Jose State,20120303,70,64
UC Davis,UC Santa Barb.,20120303,43,90
Louisiana Tech,Nevada,20120303,69,79
Montana State,Portland State,20120303,53,75
Pacific,Cal Poly,20120303,38,67
New Mexico St.,Fresno State,20120303,83,78
BYU,Gonzaga,20120303,58,77
Kentucky,Florida,20120304,74,59
Ohio State,Michigan State,20120304,72,70
Michigan,Penn State,20120304,71,65
Illinois,Wisconsin,20120304,56,70
Purdue,Indiana,20120304,74,85
Clemson,Florida State,20120304,72,80
Virginia,Maryland,20120304,75,72
Illinois State,Creighton,20120304,79,83
Utah State,Hawaii,20120304,61,60
Robert Morris,Wagner,20120304,71,64
Fairfield,Iona,20120304,85,75
Old Dominion,Drexel,20120304,51,68
Arizona,Arizona State,20120304,80,87
Siena,Loyola Maryland,20120304,60,70
George Mason,VCU,20120304,64,74
Albany,Stony Brook,20120304,55,57
California,Stanford,20120304,70,75
NC State,Virginia Tech,20120304,70,58
Quinnipiac,Long Island,20120304,75,78
Western Caro.,UNC-Greensboro,20120304,82,77
Arkansas State,Middle Tenn.,20120304,64,61
North Dakota St.,Western Illinois,20120304,53,58
North Texas,La.-Lafayette,20120304,65,62
Vermont,Hartford,20120304,77,73
Elon,Davidson,20120304,67,83
Western Ky.,UALR,20120304,68,63
Southern Utah,Oakland,20120304,84,82
South Alabama,Denver,20120304,50,61
Gonzaga,St. Mary's (Cal.),20120305,74,78
VCU,Drexel,20120305,59,56
Ball State,Western Mich.,20120305,63,69
Western Illinois,Oral Roberts,20120305,54,53
Northern Ill.,Eastern Mich.,20120305,55,52
Miami (Ohio),Toledo,20120305,53,60
Fairfield,Loyola Maryland,20120305,44,48
Arkansas State,North Texas,20120305,72,76
Cent. Michigan,Bowling Green,20120305,54,53
Western Caro.,Davidson,20120305,91,93
Western Ky.,Denver,20120305,67,63
Southern Utah,South Dakota St.,20120305,47,63
Morgan State,Hampton,20120306,65,69
DePaul,Connecticut,20120306,67,81
Howard,N.C. A&T,20120306,51,50
Pittsburgh,St. John's,20120306,73,59
Md.-East. Shore,N.C. Central,20120306,43,60
S. Carolina St.,Bethune-Cookman,20120306,53,62
Richmond,La Salle,20120306,72,80
Providence,Seton Hall,20120306,47,79
Duquesne,Massachusetts,20120306,83,92
Charlotte,Saint Joseph's,20120306,64,80
Geo. Washington,Dayton,20120306,50,67
Western Ky.,North Texas,20120306,74,70
Portland State,Weber State,20120306,63,69
Penn,Princeton,20120306,52,62
Detroit,Valparaiso,20120306,70,50
Florida A&M,Coppin State,20120306,74,72
Villanova,Rutgers,20120306,70,49
Western Illinois,South Dakota St.,20120306,50,52
Eastern Wash.,Montana,20120306,66,74
Pittsburgh,Georgetown,20120307,52,64
Connecticut,West Virginia,20120307,71,67
Sam Houston St.,Steph. F. Austin,20120307,46,68
East Carolina,Rice,20120307,68,66
Alabama A&M,Texas Southern,20120307,62,75
Oregon State,Washington St.,20120307,69,64
SMU,Marshall,20120307,56,74
N'western St.,Lamar,20120307,69,76
USC,UCLA,20120307,40,55
Hampton,Savannah State,20120307,59,46
Lehigh,Bucknell,20120307,82,77
Northern Ill.,Western Mich.,20120307,54,71
Texas A&M,Oklahoma,20120307,62,53
Seton Hall,Louisville,20120307,55,61
Robert Morris,Long Island,20120307,73,90
Nicholls State,Texas-Arlington,20120307,48,96
Houston,UTEP,20120307,62,67
Howard,Norfolk State,20120307,61,71
Villanova,South Florida,20120307,47,56
Arizona State,Stanford,20120307,65,85
Jackson State,Miss. Valley St.,20120307,60,63
Weber State,Montana,20120307,66,85
Texas Tech,Oklahoma State,20120307,60,76
Cent. Michigan,Toledo,20120307,72,75
UTSA,McNeese State,20120307,74,78
Tulane,UAB,20120307,64,72
Utah,Colorado,20120307,41,53
Connecticut,Syracuse,20120308,55,58
Texas A&M,Kansas,20120308,66,83
Oklahoma State,Missouri,20120308,70,88
Louisville,Marquette,20120308,84,71
Kansas State,Baylor,20120308,74,82
Georgetown,Cincinnati,20120308,70,72
Penn State,Indiana,20120308,58,75
Boise State,San Diego State,20120308,62,65
Wyoming,UNLV,20120308,48,56
South Florida,Notre Dame,20120308,53,57
Texas,Iowa State,20120308,71,65
Illinois,Iowa,20120308,61,64
Wake Forest,Maryland,20120308,60,82
Arkansas,LSU,20120308,54,70
East Carolina,Southern Miss,20120308,78,81
Alcorn State,Prairie View A&M,20120308,103,79
Boston College,NC State,20120308,57,78
Hawaii,Idaho,20120308,72,70
Oregon State,Washington,20120308,86,84
Pacific,UC Santa Barb.,20120308,52,72
Houston Baptist,NJIT,20120308,64,65
Marshall,Tulsa,20120308,105,100
South Carolina,Alabama,20120308,57,63
UCLA,Arizona,20120308,58,66
TCU,Colorado State,20120308,60,81
Minnesota,Northwestern,20120308,75,68
Fresno State,New Mexico St.,20120308,49,65
UC Irvine,CSU Fullerton,20120308,65,59
Florida A&M,Delaware State,20120308,65,55
Western Mich.,Kent State,20120308,72,76
Virginia Tech,Clemson,20120308,68,63
Lamar,Steph. F. Austin,20120308,55,44
Auburn,Mississippi,20120308,54,68
UTEP,Memphis,20120308,47,65
Nebraska,Purdue,20120308,61,79
N.C. Central,Bethune-Cookman,20120308,59,60
Air Force,New Mexico,20120308,64,79
UC Davis,Long Beach St.,20120308,46,80
Stanford,California,20120308,71,77
Ark.-Pine Bluff,Alabama State,20120308,60,56
Georgia Tech,Miami (Fla.),20120308,36,54
San Jose State,Nevada,20120308,44,54
Toledo,Ohio,20120308,57,65
McNeese State,Texas-Arlington,20120308,92,72
Georgia,Mississippi St.,20120308,71,61
UAB,UCF,20120308,54,64
UC Riverside,Cal Poly,20120308,54,66
Colorado,Oregon,20120308,63,62
Louisiana Tech,Utah State,20120308,72,70
LSU,Kentucky,20120309,51,60
Cincinnati,Syracuse,20120309,71,68
Baylor,Kansas,20120309,81,72
Maryland,North Carolina,20120309,69,85
Texas,Missouri,20120309,67,81
Virginia Tech,Duke,20120309,56,60
Purdue,Ohio State,20120309,71,88
Iowa,Michigan State,20120309,75,92
Minnesota,Michigan,20120309,69,73
Indiana,Wisconsin,20120309,71,79
Miami (Fla.),Florida State,20120309,71,82
Colorado State,San Diego State,20120309,69,79
New Mexico,UNLV,20120309,72,67
Massachusetts,Temple,20120309,77,71
Alabama,Florida,20120309,63,66
Louisville,Notre Dame,20120309,64,50
NJIT,Utah Valley,20120309,88,78
NC State,Virginia,20120309,67,64
